Date,Flow,Level
2008-10-05,0.114,1.386
2008-10-06,0.319,1.397
2008-10-07,9.661,1.484
2008-10-08,12.94,1.526
2008-10-09,10.297,1.511
2008-10-10,10.242,1.511
2008-10-11,10.11,1.51
2008-10-12,10.122,1.51
2008-10-13,3.649,1.433
2008-10-14,0.057,1.38
2008-10-15,0.056,1.38
2008-10-16,0.056,1.38
2008-10-17,0.06,1.381
2008-10-18,0.063,1.381
2008-10-19,0.065,1.381
2008-10-20,0.065,1.381
2008-10-21,0.043,1.378
2008-10-22,0.043,1.378
2008-10-23,0.076,1.382
2008-10-24,0.071,1.382
2008-10-25,0.049,1.379
2008-10-26,0.059,1.38
2008-10-27,0.052,1.379
2008-10-28,0.047,1.378
2008-10-29,0.077,1.383
2008-10-30,3.123,1.43
2008-10-31,5.679,1.478
2008-11-01,4.789,1.471
2008-11-02,4.443,1.467
2008-11-03,7.794,1.493
2008-11-04,10.591,1.513
2008-11-05,10.905,1.515
2008-11-06,11.073,1.516
2008-11-07,11.088,1.516
2008-11-08,12.895,1.527
2008-11-09,12.416,1.524
2008-11-10,12.295,1.523
2008-11-11,11.84,1.521
2008-11-12,11.394,1.518
2008-11-13,10.096,1.51
2008-11-14,10.024,1.51
2008-11-15,9.697,1.508
2008-11-16,17.628,1.545
2008-11-17,14.915,1.533
2008-11-18,9.673,1.507
2008-11-19,10.26,1.511
2008-11-20,16.207,1.544
2008-11-21,11.693,1.52
2008-11-22,10.83,1.515
2008-11-23,10.558,1.513
2008-11-24,9.76,1.508
2008-11-25,9.603,1.507
2008-11-26,11.371,1.518
2008-11-27,12.085,1.522
2008-11-28,11.624,1.52
2008-11-29,11.548,1.519
2008-11-30,11.125,1.517
2008-12-01,11.07,1.516
2008-12-02,10.899,1.515
2008-12-03,10.704,1.514
2008-12-04,10.169,1.511
2008-12-05,10.261,1.511
2008-12-06,10.24,1.511
2008-12-07,10.345,1.512
2008-12-08,10.279,1.511
2008-12-09,10.343,1.512
2008-12-10,10.149,1.511
2008-12-11,9.889,1.509
2008-12-12,11.243,1.517
2008-12-13,15.633,1.541
2008-12-14,15.063,1.538
2008-12-15,12.979,1.527
2008-12-16,15.907,1.543
2008-12-17,19.215,1.558
2008-12-18,18.764,1.556
2008-12-19,15.003,1.538
2008-12-20,13.449,1.53
2008-12-21,11.976,1.522
2008-12-22,11.489,1.519
2008-12-23,11.165,1.517
2008-12-24,10.553,1.513
2008-12-25,10.46,1.512
2008-12-26,10.592,1.513
2008-12-27,11.236,1.517
2008-12-28,11.783,1.52
2008-12-29,11.887,1.521
2008-12-30,11.96,1.521
2008-12-31,11.842,1.521
2009-01-01,12.449,1.524
2009-01-02,12.241,1.523
2009-01-03,12.246,1.523
2009-01-04,12.099,1.522
2009-01-05,11.633,1.52
2009-01-06,11.771,1.52
2009-01-07,11.585,1.519
2009-01-08,11.395,1.518
2009-01-09,11.218,1.517
2009-01-10,11.328,1.518
2009-01-11,11.312,1.518
2009-01-12,11.281,1.517
2009-01-13,11.291,1.518
2009-01-14,11.462,1.519
2009-01-15,10.977,1.516
2009-01-16,10.843,1.515
2009-01-17,10.911,1.515
2009-01-18,11.046,1.516
2009-01-19,11.366,1.518
2009-01-20,11.677,1.52
2009-01-21,11.528,1.519
2009-01-22,11.648,1.52
2009-01-23,11.735,1.52
2009-01-24,11.42,1.518
2009-01-25,11.351,1.518
2009-01-26,11.126,1.517
2009-01-27,10.763,1.514
2009-01-28,10.202,1.511
2009-01-29,10.076,1.51
2009-01-30,9.869,1.509
2009-01-31,9.771,1.508
2009-02-01,9.489,1.506
2009-02-02,14.895,1.535
2009-02-03,24.813,1.582
2009-02-04,27.845,1.594
2009-02-05,30.147,1.603
2009-02-06,30.219,1.603
2009-02-07,30.382,1.604
2009-02-08,30.614,1.605
2009-02-09,26.363,1.587
2009-02-10,20.319,1.563
2009-02-11,14.277,1.533
2009-02-12,12.352,1.524
2009-02-13,12.679,1.526
2009-02-14,11.965,1.522
2009-02-15,12.298,1.523
2009-02-16,11.785,1.52
2009-02-17,12.068,1.522
2009-02-18,12.412,1.524
2009-02-19,12.771,1.526
2009-02-20,12.258,1.523
2009-02-21,12.707,1.526
2009-02-22,11.357,1.518
2009-02-23,10.227,1.511
2009-02-24,11.118,1.516
2009-02-25,11.45,1.518
2009-02-26,11.316,1.518
2009-02-27,11.215,1.517
2009-02-28,11.333,1.518
2009-03-01,10.585,1.513
2009-03-02,9.937,1.509
2009-03-03,11.526,1.519
2009-03-04,12.043,1.522
2009-03-05,10.861,1.515
2009-03-06,9.551,1.507
2009-03-07,11.489,1.519
2009-03-08,11.076,1.516
2009-03-09,10.563,1.513
2009-03-10,12.265,1.523
2009-03-11,11.97,1.521
2009-03-12,12.992,1.527
2009-03-13,18.089,1.552
2009-03-14,20.707,1.565
2009-03-15,20.537,1.565
2009-03-16,20.512,1.565
2009-03-17,20.408,1.564
2009-03-18,19.938,1.562
2009-03-19,15.296,1.538
2009-03-20,11.886,1.521
2009-03-21,11.368,1.518
2009-03-22,11.633,1.52
2009-03-23,16.932,1.545
2009-03-24,34.189,1.612
2009-03-25,64.22,1.669
2009-03-26,107.493,1.754
2009-03-27,109.304,1.756
2009-03-28,110.147,1.757
2009-03-29,110.903,1.758
2009-03-30,111.298,1.759
2009-03-31,78.93,1.709
2009-04-01,47.505,1.65
2009-04-02,29.964,1.601
2009-04-03,16.851,1.545
2009-04-04,12.106,1.522
2009-04-05,12.423,1.524
2009-04-06,12.035,1.522
2009-04-07,12.242,1.523
2009-04-08,11.934,1.521
2009-04-09,12.248,1.523
2009-04-10,12.74,1.526
2009-04-11,12.609,1.525
2009-04-12,12.502,1.525
2009-04-13,12.384,1.524
2009-04-14,12.472,1.524
2009-04-15,12.358,1.524
2009-04-16,12.035,1.522
2009-04-17,12.047,1.522
2009-04-18,11.953,1.521
2009-04-19,11.887,1.521
2009-04-20,11.555,1.519
2009-04-21,11.714,1.52
2009-04-22,11.914,1.521
2009-04-23,11.617,1.519
2009-04-24,15.783,1.541
2009-04-25,19.701,1.553
2009-04-26,15.158,1.538
2009-04-27,12.544,1.525
2009-04-28,12.847,1.526
2009-04-29,12.302,1.523
2009-04-30,12.311,1.524
2009-05-01,12.36,1.524
2009-05-02,12.376,1.524
2009-05-03,12.151,1.523
2009-05-04,12.236,1.523
2009-05-05,11.979,1.522
2009-05-06,12.261,1.523
2009-05-07,12.651,1.525
2009-05-08,12.515,1.525
2009-05-09,12.773,1.526
2009-05-10,12.148,1.523
2009-05-11,12.35,1.524
2009-05-12,12.384,1.524
2009-05-13,12.296,1.523
2009-05-14,10.804,1.514
2009-05-15,7.48,1.492
2009-05-16,6.646,1.486
2009-05-17,4.783,1.471
2009-05-18,2.903,1.451
2009-05-19,1.797,1.437
2009-05-20,1.328,1.43
2009-05-21,0.894,1.421
2009-05-22,0.731,1.417
2009-05-23,0.608,1.412
2009-05-24,0.473,1.407
2009-05-25,0.738,1.413
2009-05-26,1.383,1.431
2009-05-27,0.803,1.418
2009-05-28,0.603,1.412
2009-05-29,0.512,1.409
2009-05-30,0.432,1.405
2009-05-31,0.417,1.405
2009-06-01,0.627,1.413
2009-06-02,1.658,1.434
2009-06-03,2.886,1.451
2009-06-04,2.05,1.441
2009-06-05,1.471,1.432
2009-06-06,1.175,1.427
2009-06-07,1.332,1.43
2009-06-08,1.527,1.433
2009-06-09,1.392,1.431
2009-06-10,1.188,1.427
2009-06-11,0.881,1.421
2009-06-12,0.742,1.417
2009-06-13,0.727,1.417
2009-06-14,0.814,1.419
2009-06-15,0.908,1.422
2009-06-16,0.652,1.414
2009-06-17,0.641,1.413
2009-06-18,0.748,1.417
2009-06-19,0.809,1.419
2009-06-20,0.786,1.418
2009-06-21,0.899,1.421
2009-06-22,1.028,1.424
2009-06-23,1.282,1.428
2009-06-24,1.704,1.436
2009-06-25,1.604,1.434
2009-06-26,1.877,1.438
2009-06-27,5.402,1.47
2009-06-28,13.308,1.527
2009-06-29,19.423,1.554
2009-06-30,29.743,1.596
2009-07-01,36.08,1.623
2009-07-02,24.984,1.581
2009-07-03,6.762,1.486
2009-07-04,2.585,1.447
2009-07-05,1.918,1.439
2009-07-06,1.923,1.439
2009-07-07,1.261,1.428
2009-07-08,0.929,1.422
2009-07-09,0.896,1.421
2009-07-10,0.863,1.42
2009-07-11,3.095,1.451
2009-07-12,5.233,1.474
2009-07-13,5.597,1.477
2009-07-14,3.831,1.461
2009-07-15,2.978,1.452
2009-07-16,2.375,1.445
2009-07-17,2.232,1.443
2009-07-18,1.825,1.437
2009-07-19,1.687,1.435
2009-07-20,1.363,1.43
2009-07-21,1.273,1.429
2009-07-22,1.3,1.429
2009-07-23,1.263,1.429
2009-07-24,1.002,1.424
2009-07-25,1.045,1.424
2009-07-26,1.067,1.425
2009-07-27,1.061,1.425
2009-07-28,1.106,1.426
2009-07-29,1.437,1.432
2009-07-30,1.523,1.433
2009-07-31,2.773,1.45
2009-08-01,1.911,1.439
2009-08-02,1.583,1.434
2009-08-03,1.428,1.431
2009-08-04,1.26,1.429
2009-08-05,1.178,1.427
2009-08-06,1.147,1.426
2009-08-07,1.098,1.425
2009-08-08,0.754,1.417
2009-08-09,0.803,1.419
2009-08-10,0.854,1.42
2009-08-11,0.871,1.421
2009-08-12,0.816,1.419
2009-08-13,0.749,1.417
2009-08-14,0.846,1.42
2009-08-15,0.839,1.42
2009-08-16,1.169,1.426
2009-08-17,1.221,1.428
2009-08-18,1.065,1.425
2009-08-19,1.019,1.424
2009-08-20,1.099,1.426
2009-08-21,1.211,1.428
2009-08-22,1.013,1.424
2009-08-23,1.055,1.425
2009-08-24,1.025,1.424
2009-08-25,2.339,1.444
2009-08-26,2.107,1.441
2009-08-27,1.504,1.433
2009-08-28,1.269,1.429
2009-08-29,1.461,1.432
2009-08-30,1.167,1.427
2009-08-31,1.035,1.424
2009-09-01,0.986,1.423
2009-09-02,0.833,1.42
2009-09-03,0.809,1.419
2009-09-04,0.723,1.416
2009-09-05,0.652,1.414
2009-09-06,0.63,1.413
2009-09-07,0.618,1.413
2009-09-08,0.624,1.413
2009-09-09,0.571,1.411
2009-09-10,0.482,1.407
2009-09-11,0.465,1.407
2009-09-12,0.419,1.405
2009-09-13,0.498,1.407
2009-09-14,2.078,1.44
2009-09-15,3.327,1.456
2009-09-16,3.799,1.461
2009-09-17,4.416,1.467
2009-09-18,4.405,1.467
2009-09-19,4.011,1.463
2009-09-20,4.095,1.464
2009-09-21,4.879,1.47
2009-09-22,6.917,1.488
2009-09-23,4.841,1.471
2009-09-24,3.716,1.46
2009-09-25,4.567,1.468
2009-09-26,5.743,1.479
2009-09-27,4.493,1.468
2009-09-28,3.877,1.462
2009-09-29,3.757,1.461
2009-09-30,3.842,1.461
2009-10-01,3.717,1.46
2009-10-02,4.276,1.466
2009-10-03,3.647,1.459
2009-10-04,3.996,1.463
2009-10-05,4.331,1.466
2009-10-06,3.839,1.461
2009-10-07,3.449,1.457
2009-10-08,2.686,1.449
2009-10-09,2.407,1.445
2009-10-10,2.278,1.444
2009-10-11,2.441,1.446
2009-10-12,2.459,1.446
2009-10-13,3.412,1.456
2009-10-14,4.827,1.471
2009-10-15,3.764,1.461
2009-10-16,3.223,1.455
2009-10-17,3.001,1.453
2009-10-18,2.572,1.448
2009-10-19,2.416,1.446
2009-10-20,2.186,1.442
2009-10-21,2.119,1.442
2009-10-22,1.623,1.434
2009-10-23,1.719,1.436
2009-10-24,1.799,1.437
2009-10-25,2.732,1.448
2009-10-26,1.088,1.425
2009-10-27,1.086,1.425
2009-10-28,1.294,1.429
2009-10-29,1.423,1.431
2009-10-30,1.546,1.433
2009-10-31,1.601,1.434
2009-11-01,1.615,1.434
2009-11-02,1.314,1.43
2009-11-03,1.139,1.426
2009-11-04,0.939,1.422
2009-11-05,0.822,1.419
2009-11-06,0.637,1.413
2009-11-07,0.555,1.41
2009-11-08,0.548,1.41
2009-11-09,0.548,1.41
2009-11-10,0.52,1.409
2009-11-11,8.386,1.481
2009-11-12,14.139,1.534
2009-11-13,13.408,1.53
2009-11-14,12.632,1.525
2009-11-15,12.215,1.523
2009-11-16,12.386,1.524
2009-11-17,8.476,1.495
2009-11-18,6.437,1.484
2009-11-19,8.395,1.499
2009-11-20,8.674,1.501
2009-11-21,9.034,1.503
2009-11-22,27.74,1.57
2009-11-23,6.559,1.484
2009-11-24,7.24,1.489
2009-11-25,8.909,1.502
2009-11-26,8.886,1.502
2009-11-27,10.216,1.511
2009-11-28,10.804,1.515
2009-11-29,13.551,1.53
2009-11-30,14.087,1.533
2009-12-01,11.943,1.521
2009-12-02,11.284,1.518
2009-12-03,11.848,1.521
2009-12-04,11.609,1.519
2009-12-05,11.826,1.521
2009-12-06,11.81,1.521
2009-12-07,12.074,1.522
2009-12-08,13.521,1.53
2009-12-09,13.429,1.53
2009-12-10,13.379,1.529
2009-12-11,10.607,1.512
2009-12-12,16.378,1.539
2009-12-13,19.841,1.558
2009-12-14,14.196,1.534
2009-12-15,13.357,1.529
2009-12-16,12.907,1.527
2009-12-17,12.744,1.526
2009-12-18,12.651,1.525
2009-12-19,12.717,1.526
2009-12-20,12.647,1.525
2009-12-21,12.684,1.526
2009-12-22,13,1.527
2009-12-23,12.933,1.527
2009-12-24,13.425,1.53
2009-12-25,13.45,1.53
2009-12-26,11.31,1.518
2009-12-27,10.571,1.513
2009-12-28,10.416,1.512
2009-12-29,10.14,1.51
2009-12-30,11.94,1.521
2009-12-31,12.798,1.526
2010-01-01,24.433,1.566
2010-01-02,15.438,1.54
2010-01-03,11.017,1.516
2010-01-04,11.345,1.518
2010-01-05,12.974,1.527
2010-01-06,12.415,1.524
2010-01-07,11.824,1.521
2010-01-08,11.689,1.52
2010-01-09,11.702,1.52
2010-01-10,11.324,1.518
2010-01-11,10.95,1.516
2010-01-12,13.027,1.527
2010-01-13,13.386,1.529
2010-01-14,11.353,1.518
2010-01-15,10.161,1.51
2010-01-16,10.917,1.515
2010-01-17,11.535,1.519
2010-01-18,11.228,1.517
2010-01-19,10.978,1.516
2010-01-20,11.125,1.517
2010-01-21,11.3,1.518
2010-01-22,11.869,1.521
2010-01-23,12.458,1.524
2010-01-24,12.143,1.523
2010-01-25,19.074,1.552
2010-01-26,19.756,1.555
2010-01-27,12.743,1.526
2010-01-28,12.518,1.525
2010-01-29,12.629,1.525
2010-01-30,12.16,1.523
2010-01-31,12.404,1.524
2010-02-01,21.456,1.567
2010-02-02,44.023,1.64
2010-02-03,91.236,1.727
2010-02-04,120.873,1.773
2010-02-05,118.075,1.769
2010-02-06,106.766,1.753
2010-02-07,105.542,1.751
2010-02-08,105.732,1.751
2010-02-09,79.098,1.71
2010-02-10,53.642,1.663
2010-02-11,59.603,1.676
2010-02-12,37.167,1.623
2010-02-13,21.153,1.566
2010-02-14,16.287,1.545
2010-02-15,15.886,1.543
2010-02-16,15.226,1.539
2010-02-17,15.384,1.54
2010-02-18,14.836,1.537
2010-02-19,14.664,1.536
2010-02-20,14.75,1.537
2010-02-21,14.465,1.535
2010-02-22,14.364,1.535
2010-02-23,14.573,1.536
2010-02-24,13.875,1.532
2010-02-25,13.857,1.532
2010-02-26,14.066,1.533
2010-02-27,24.515,1.576
2010-02-28,16.467,1.545
2010-03-01,22.714,1.571
2010-03-02,45.651,1.645
2010-03-03,92.785,1.73
2010-03-04,110.354,1.758
2010-03-05,115.967,1.766
2010-03-06,110.812,1.758
2010-03-07,118.162,1.769
2010-03-08,116.425,1.766
2010-03-09,80.362,1.711
2010-03-10,50.962,1.66
2010-03-11,35.315,1.618
2010-03-12,21.187,1.566
2010-03-13,18.233,1.554
2010-03-14,18.426,1.555
2010-03-15,18.688,1.556
2010-03-16,19.12,1.558
2010-03-17,19.762,1.561
2010-03-18,20.27,1.563
2010-03-19,20.866,1.566
2010-03-20,20.343,1.564
2010-03-21,19.065,1.558
2010-03-22,17.173,1.549
2010-03-23,16.631,1.546
2010-03-24,16.684,1.547
2010-03-25,16.718,1.547
2010-03-26,16.76,1.547
2010-03-27,16.029,1.543
2010-03-28,15.817,1.542
2010-03-29,19.017,1.558
2010-03-30,16.887,1.548
2010-03-31,20.205,1.561
2010-04-01,37.552,1.622
2010-04-02,71.296,1.695
2010-04-03,104.116,1.749
2010-04-04,105.679,1.751
2010-04-05,106.405,1.752
2010-04-06,106.459,1.752
2010-04-07,109.636,1.757
2010-04-08,83.066,1.716
2010-04-09,48.95,1.655
2010-04-10,32.255,1.607
2010-04-11,18.33,1.553
2010-04-12,14.362,1.535
2010-04-13,13.888,1.532
2010-04-14,13.64,1.531
2010-04-15,13.63,1.531
2010-04-16,14.145,1.534
2010-04-17,15.099,1.538
2010-04-18,22.027,1.566
2010-04-19,22.643,1.568
2010-04-20,16.572,1.546
2010-04-21,20.35,1.563
2010-04-22,16.16,1.544
2010-04-23,15.699,1.542
2010-04-24,23.82,1.577
2010-04-25,16.989,1.548
2010-04-26,15.624,1.541
2010-04-27,14.967,1.538
2010-04-28,15.077,1.538
2010-04-29,15.201,1.539
2010-04-30,14.835,1.537
2010-05-01,14.629,1.536
2010-05-02,14.649,1.536
2010-05-03,14.494,1.535
2010-05-04,14.858,1.537
2010-05-05,15.433,1.54
2010-05-06,14.811,1.537
2010-05-07,14.682,1.536
2010-05-08,14.624,1.536
2010-05-09,14.491,1.535
2010-05-10,14.371,1.535
2010-05-11,14.384,1.535
2010-05-12,14.079,1.533
2010-05-13,13.839,1.532
2010-05-14,9.707,1.504
2010-05-15,3.591,1.459
2010-05-16,2.926,1.452
2010-05-17,2.458,1.446
2010-05-18,2.159,1.442
2010-05-19,2.126,1.442
2010-05-20,2.002,1.44
2010-05-21,1.849,1.438
2010-05-22,1.724,1.436
2010-05-23,1.677,1.435
2010-05-24,2.402,1.444
2010-05-25,10.02,1.507
2010-05-26,5.959,1.48
2010-05-27,4.727,1.47
2010-05-28,5.085,1.473
2010-05-29,12.622,1.524
2010-05-30,6.397,1.484
2010-05-31,4.288,1.466
2010-06-01,3.744,1.461
2010-06-02,3.456,1.458
2010-06-03,3.118,1.454
2010-06-04,2.807,1.45
2010-06-05,2.324,1.444
2010-06-06,2.125,1.442
2010-06-07,1.939,1.439
2010-06-08,2.115,1.441
2010-06-09,2.472,1.446
2010-06-10,2.379,1.445
2010-06-11,2.201,1.443
2010-06-12,2.108,1.441
2010-06-13,2.078,1.441
2010-06-14,2.61,1.448
2010-06-15,2.459,1.446
2010-06-16,2.343,1.445
2010-06-17,3.402,1.457
2010-06-18,3.304,1.456
2010-06-19,2.861,1.451
2010-06-20,2.673,1.449
2010-06-21,2.437,1.446
2010-06-22,2.25,1.443
2010-06-23,2.062,1.441
2010-06-24,2.031,1.44
2010-06-25,11.4,1.499
2010-06-26,8.857,1.499
2010-06-27,4.289,1.466
2010-06-28,3.401,1.457
2010-06-29,2.935,1.452
2010-06-30,2.871,1.451
2010-07-01,2.638,1.448
2010-07-02,2.467,1.446
2010-07-03,2.372,1.445
2010-07-04,2.43,1.446
2010-07-05,2.778,1.45
2010-07-06,3.349,1.456
2010-07-07,3.476,1.458
2010-07-08,3.623,1.459
2010-07-09,3.845,1.462
2010-07-10,4.481,1.468
2010-07-11,5.364,1.476
2010-07-12,4.631,1.469
2010-07-13,12.3,1.506
2010-07-14,12.245,1.52
2010-07-15,20.507,1.517
2010-07-16,991.445,3.036
2010-07-17,703.987,2.732
2010-07-18,409.995,2.328
2010-07-19,269.014,2.046
2010-07-20,172.576,1.854
2010-07-21,106.991,1.752
2010-07-22,61.309,1.68
2010-07-23,39.682,1.634
2010-07-24,31.433,1.608
2010-07-25,22.874,1.574
2010-07-26,19.266,1.559
2010-07-27,21.42,1.568
2010-07-28,21.879,1.57
2010-07-29,20.2,1.563
2010-07-30,17.889,1.552
2010-07-31,17.86,1.552
2010-08-01,20.55,1.564
2010-08-02,16.063,1.543
2010-08-03,49.63,1.64
2010-08-04,405.807,2.299
2010-08-05,428.285,2.36
2010-08-06,277.803,2.066
2010-08-07,178.43,1.865
2010-08-08,118.971,1.77
2010-08-09,82.851,1.716
2010-08-10,81.368,1.713
2010-08-11,71.516,1.698
2010-08-12,1284.015,3.198
2010-08-13,1848.578,3.786
2010-08-14,1046.239,3.095
2010-08-15,572.681,2.567
2010-08-16,333.197,2.184
2010-08-17,227.511,1.956
2010-08-18,206.41,1.916
2010-08-19,436.993,2.336
2010-08-20,2742.755,4.384
2010-08-21,1659.354,3.619
2010-08-22,849.736,2.898
2010-08-23,494.471,2.46
2010-08-24,304.366,2.124
2010-08-25,217.474,1.935
2010-08-26,196.718,1.901
2010-08-27,982.239,3.022
2010-08-28,1050.926,3.102
2010-08-29,578.29,2.575
2010-08-30,335.517,2.189
2010-08-31,236.61,1.974
2010-09-01,178.22,1.863
2010-09-02,140.367,1.801
2010-09-03,108.289,1.755
2010-09-04,132.841,1.79
2010-09-05,6133.754,5.432
2010-09-06,9117.76,7.06
2010-09-07,2309.851,4.066
2010-09-08,850.192,2.894
2010-09-09,477.982,2.439
2010-09-10,331.878,2.183
2010-09-11,537.847,2.481
2010-09-12,509.078,2.474
2010-09-13,301.405,2.119
2010-09-14,220.276,1.941
2010-09-15,188.751,1.88
2010-09-16,160.706,1.834
2010-09-17,128.442,1.782
2010-09-18,112.843,1.761
2010-09-19,93.817,1.733
2010-09-20,77.914,1.709
2010-09-21,64.743,1.687
2010-09-22,56.707,1.672
2010-09-23,47.627,1.654
2010-09-24,41.27,1.638
2010-09-25,36.23,1.624
2010-09-26,32.389,1.611
2010-09-27,29.096,1.599
2010-09-28,27.676,1.594
2010-09-29,25.684,1.586
2010-09-30,24.274,1.58
2010-10-01,23.554,1.577
2010-10-02,23.67,1.578
2010-10-03,23.384,1.577
2010-10-04,22.628,1.574
2010-10-05,22.328,1.572
2010-10-06,25.049,1.583
2010-10-07,22.927,1.575
2010-10-08,20.955,1.566
2010-10-09,15.417,1.54
2010-10-10,9.435,1.506
2010-10-11,19.29,1.557
2010-10-12,28.243,1.596
2010-10-13,31.272,1.607
2010-10-14,30.025,1.603
2010-10-15,138.281,1.797
2010-10-16,190.3,1.883
2010-10-17,305.165,2.109
2010-10-18,563.231,2.562
2010-10-19,353.875,2.225
2010-10-20,226.941,1.956
2010-10-21,88.086,1.722
2010-10-22,60.393,1.679
2010-10-23,64.038,1.686
2010-10-24,55.653,1.67
2010-10-25,46.901,1.652
2010-10-26,38.108,1.629
2010-10-27,33.204,1.614
2010-10-28,29.582,1.601
2010-10-29,25.798,1.586
2010-10-30,33.304,1.609
2010-10-31,36.83,1.623
2010-11-01,377.534,2.064
2010-11-02,1980.219,3.877
2010-11-03,815.229,2.85
2010-11-04,390.268,2.291
2010-11-05,242.837,1.99
2010-11-06,168.777,1.847
2010-11-07,124.692,1.778
2010-11-08,98.3,1.74
2010-11-09,74.742,1.703
2010-11-10,48.864,1.655
2010-11-11,32.922,1.613
2010-11-12,29.864,1.602
2010-11-13,38.553,1.625
2010-11-14,36.484,1.625
2010-11-15,39.5,1.634
2010-11-16,37.04,1.626
2010-11-17,102.691,1.739
2010-11-18,173.104,1.854
2010-11-19,122.388,1.775
2010-11-20,73.454,1.701
2010-11-21,41.445,1.638
2010-11-22,28.213,1.596
2010-11-23,22.489,1.573
2010-11-24,20.094,1.563
2010-11-25,30.145,1.601
2010-11-26,32.481,1.611
2010-11-27,38.911,1.629
2010-11-28,4279.717,4.31
2010-11-29,21458.479,8.736
2010-11-30,8269.34,6.892
2010-12-01,6564.487,6.273
2010-12-02,5488.011,5.819
2010-12-03,4995.71,5.592
2010-12-04,6972.156,6.429
2010-12-05,6551.421,6.261
2010-12-06,4734.233,5.468
2010-12-07,3613.515,4.906
2010-12-08,3154.581,4.656
2010-12-09,4823,5.474
2010-12-10,8886.06,7.123
2010-12-11,7111.436,6.479
2010-12-12,5329.753,5.745
2010-12-13,4001.27,5.105
2010-12-14,3067.492,4.604
2010-12-15,2404.753,4.19
2010-12-16,1896.231,3.827
2010-12-17,1555.205,3.558
2010-12-18,1293.645,3.326
2010-12-19,1062.716,3.118
2010-12-20,902.159,2.958
2010-12-21,750.801,2.79
2010-12-22,639.743,2.66
2010-12-23,559.322,2.558
2010-12-24,483.26,2.45
2010-12-25,429.647,2.367
2010-12-26,371.646,2.264
2010-12-27,299.024,2.115
2010-12-28,255.276,2.014
2010-12-29,221.226,1.943
2010-12-30,201.074,1.903
2010-12-31,169.961,1.849
2011-01-01,148.115,1.813
2011-01-02,148.753,1.814
2011-01-03,139.067,1.799
2011-01-04,111.566,1.759
2011-01-05,90.135,1.728
2011-01-06,100.633,1.744
2011-01-07,101.105,1.744
2011-01-08,86.683,1.723
2011-01-09,84.314,1.719
2011-01-10,102.864,1.746
2011-01-11,131.833,1.788
2011-01-12,187.738,1.882
2011-01-13,329.725,2.156
2011-01-14,13160.019,6.717
2011-01-15,-149,9.115
2011-01-16,-149,9.105
2011-01-17,33119.878,8.993
2011-01-18,15919.122,8.474
2011-01-19,9377.577,7.274
2011-01-20,6424.456,6.208
2011-01-21,4502.317,5.354
2011-01-22,3320.422,4.747
2011-01-23,2544.899,4.283
2011-01-24,1845.536,3.787
2011-01-25,1327.216,3.357
2011-01-26,1210.014,3.253
2011-01-27,1035.775,3.093
2011-01-28,902.91,2.959
2011-01-29,749.111,2.788
2011-01-30,624.381,2.641
2011-01-31,509.802,2.488
2011-02-01,416.124,2.343
2011-02-02,330.07,2.181
2011-02-03,288.785,2.093
2011-02-04,370.026,2.213
2011-02-05,3371.161,4.368
2011-02-06,18340.375,8.6
2011-02-07,11861.408,7.714
2011-02-08,5766.789,5.932
2011-02-09,4122.09,5.167
2011-02-10,3332.37,4.754
2011-02-11,2661.403,4.359
2011-02-12,2135.88,4.003
2011-02-13,1758.682,3.723
2011-02-14,1457.147,3.471
2011-02-15,1224.961,3.266
2011-02-16,1024.846,3.082
2011-02-17,864.903,2.918
2011-02-18,783.651,2.827
2011-02-19,774.283,2.817
2011-02-20,592.356,2.596
2011-02-21,536.603,2.526
2011-02-22,581.535,2.587
2011-02-23,463.367,2.42
2011-02-24,391.316,2.301
2011-02-25,347.658,2.217
2011-02-26,311.462,2.142
2011-02-27,278.704,2.069
2011-02-28,247.678,1.997
2011-03-01,183.404,1.873
2011-03-02,154.042,1.823
2011-03-03,156.729,1.828
2011-03-04,141.463,1.802
2011-03-05,131.338,1.787
2011-03-06,119.918,1.771
2011-03-07,102.378,1.746
2011-03-08,89.31,1.727
2011-03-09,91.002,1.729
2011-03-10,299.829,2.114
2011-03-11,433.883,2.374
2011-03-12,386.232,2.289
2011-03-13,296.371,2.109
2011-03-14,281.862,2.077
2011-03-15,258.182,2.02
2011-03-16,191.663,1.887
2011-03-17,152.139,1.82
2011-03-18,141.663,1.802
2011-03-19,137.895,1.796
2011-03-20,139.438,1.798
2011-03-21,142.034,1.802
2011-03-22,152.144,1.82
2011-03-23,150.372,1.817
2011-03-24,149.815,1.816
2011-03-25,144.165,1.806
2011-03-26,129.411,1.785
2011-03-27,117.162,1.767
2011-03-28,113.194,1.762
2011-03-29,113.367,1.762
2011-03-30,114.865,1.764
2011-03-31,105.737,1.751
2011-04-01,77.855,1.708
2011-04-02,71.535,1.698
2011-04-03,94.275,1.734
2011-04-04,88.934,1.726
2011-04-05,71.479,1.698
2011-04-06,59.718,1.678
2011-04-07,76.837,1.706
2011-04-08,77.09,1.707
2011-04-09,70.325,1.696
2011-04-10,83.933,1.718
2011-04-11,179.001,1.868
2011-04-12,311.522,2.139
2011-04-13,226.153,1.956
2011-04-14,161.599,1.836
2011-04-15,149.136,1.814
2011-04-16,149.639,1.815
2011-04-17,142.437,1.803
2011-04-18,136.25,1.794
2011-04-19,129.58,1.785
2011-04-20,123.771,1.777
2011-04-21,124.029,1.777
